MsgID.LOCAL_VELOCITY,0.0000000,-0.2400000,2.1200000,0.0600000
MsgID.LOCAL_POSITION,35.3880000,10.1196957,-0.9801601,-2.9964881
MsgID.LOCAL_VELOCITY,35.3880000,-0.2486458,2.1257207,0.0691442
MsgID.GLOBAL_POSITION,0.0000000,-122.3957565,37.7933705,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2600000,1.9500000,0.0000000
MsgID.LOCAL_POSITION,35.6390000,9.8850479,-0.3508660,-2.9900367
MsgID.LOCAL_VELOCITY,35.6390000,-0.2522956,1.9079546,-0.0172430
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933723,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,1.1200000,-0.0600000
MsgID.LOCAL_POSITION,35.8890000,10.0841045,0.1106866,-2.9997454
MsgID.LOCAL_VELOCITY,35.8890000,-0.0623716,1.1228452,-0.0634000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957485,37.7933719,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.5300000,0.0000000
MsgID.LOCAL_POSITION,36.1390000,10.0435600,0.3024768,-3.0033584
MsgID.LOCAL_VELOCITY,36.1390000,-0.0245492,0.5177243,0.0058596
MsgID.GLOBAL_POSITION,0.0000000,-122.3957484,37.7933706,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.1900000,0.0000000
MsgID.LOCAL_POSITION,36.3890000,9.9002199,0.3131870,-2.9891262
MsgID.LOCAL_VELOCITY,36.3890000,-0.0275362,0.1914907,-0.0009460
MsgID.GLOBAL_POSITION,0.0000000,-122.3957488,37.7933706,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0500000,-0.0400000
MsgID.LOCAL_POSITION,36.6390000,9.9020443,0.2897902,-2.9753196
MsgID.LOCAL_VELOCITY,36.6390000,-0.0020089,0.0450448,-0.0444588
MsgID.GLOBAL_POSITION,0.0000000,-122.3957469,37.7933718,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-0.1900000
MsgID.LOCAL_POSITION,36.8890000,10.0336771,0.4485701,-2.9702795
MsgID.LOCAL_VELOCITY,36.8890000,0.0130608,-0.0139969,-0.1933988
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957469,37.7933724,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0400000,-0.1600000
MsgID.LOCAL_POSITION,37.1400000,10.0817242,0.4325514,-2.9727981
MsgID.LOCAL_VELOCITY,37.1400000,0.0089303,-0.0496571,-0.1648638
MsgID.GLOBAL_POSITION,0.0000000,-122.3957480,37.7933708,2.9660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0600000,-0.2200000
MsgID.LOCAL_POSITION,37.3900000,9.9254560,0.3494879,-2.9667199
MsgID.LOCAL_VELOCITY,37.3900000,-0.0064677,-0.0617136,-0.2219480
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7933699,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0600000,-0.1900000
MsgID.LOCAL_POSITION,37.6400000,9.8149910,0.2142082,-2.9812460
MsgID.LOCAL_VELOCITY,37.6400000,0.0016029,-0.0650573,-0.2166167
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7933711,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0500000,-0.1300000
MsgID.LOCAL_POSITION,37.8900000,9.9545345,0.2202722,-2.9804099
MsgID.LOCAL_VELOCITY,37.8900000,0.0202610,-0.0520689,-0.1382423
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957469,37.7933724,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0400000,-0.1300000
MsgID.LOCAL_POSITION,38.1410000,10.0890331,0.4629435,-2.9874597
MsgID.LOCAL_VELOCITY,38.1410000,0.0169601,-0.0488101,-0.1255146
MsgID.GLOBAL_POSITION,0.0000000,-122.3957479,37.7933713,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0600000,-0.0400000
MsgID.LOCAL_POSITION,38.3910000,9.9765568,0.3524163,-2.9901791
MsgID.LOCAL_VELOCITY,38.3910000,-0.0034083,-0.0616097,-0.0495567
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7933712,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0600000,-0.0400000
MsgID.LOCAL_POSITION,38.6410000,9.9745903,0.1673007,-2.9940016
MsgID.LOCAL_VELOCITY,38.6410000,-0.0031089,-0.0604930,-0.0690795
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7933719,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,38.8920000,10.0399189,0.1472669,-3.0133307
MsgID.LOCAL_VELOCITY,38.8920000,0.0044163,-0.0446790,-0.0060691
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957490,37.7933718,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0300000,0.1000000
MsgID.LOCAL_POSITION,39.1420000,10.0202055,0.2794628,-3.0046146
MsgID.LOCAL_VELOCITY,39.1420000,-0.0006674,-0.0361693,0.0792393
MsgID.GLOBAL_POSITION,0.0000000,-122.3957486,37.7933715,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0300000,0.0500000
MsgID.LOCAL_POSITION,39.3920000,10.0043020,0.2978409,-3.0062294
MsgID.LOCAL_VELOCITY,39.3920000,-0.0043419,-0.0394722,0.0509081
MsgID.GLOBAL_POSITION,0.0000000,-122.3957486,37.7933706,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,0.0600000
MsgID.LOCAL_POSITION,39.6420000,9.8818722,0.2921288,-3.0104806
MsgID.LOCAL_VELOCITY,39.6420000,-0.0032612,-0.0433860,0.0497809
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7933699,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,0.1700000
MsgID.LOCAL_POSITION,39.8920000,9.8263035,0.2505401,-3.0040684
MsgID.LOCAL_VELOCITY,39.8920000,0.0060014,-0.0450392,0.1742412
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957475,37.7933712,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0400000,0.0400000
MsgID.LOCAL_POSITION,40.1430000,9.9618425,0.3891208,-3.0023947
MsgID.LOCAL_VELOCITY,40.1430000,0.0219665,-0.0474116,0.0434314
MsgID.GLOBAL_POSITION,0.0000000,-122.3957480,37.7933713,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0500000,0.0900000
MsgID.LOCAL_POSITION,40.3930000,9.9726696,0.3426064,-3.0120556
MsgID.LOCAL_VELOCITY,40.3930000,0.0177060,-0.0540582,0.0976265
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7933711,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0500000,0.1300000
MsgID.LOCAL_POSITION,40.6430000,9.9517145,0.2306719,-3.0157435
MsgID.LOCAL_VELOCITY,40.6430000,0.0084199,-0.0504202,0.1355618
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7933700,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,0.1200000
MsgID.LOCAL_POSITION,40.8930000,9.8327255,0.2195788,-3.0116453
MsgID.LOCAL_VELOCITY,40.8930000,0.0092834,-0.0434128,0.1205075
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7933699,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0300000,0.1300000
MsgID.LOCAL_POSITION,41.1440000,9.8225775,0.2479841,-3.0086558
MsgID.LOCAL_VELOCITY,41.1440000,0.0201192,-0.0394519,0.1364412
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7933708,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0300000,0.1000000
MsgID.LOCAL_POSITION,41.3940000,9.9197845,0.1225662,-3.0067298
MsgID.LOCAL_VELOCITY,41.3940000,0.0242919,-0.0396243,0.1065728
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7933710,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0200000,0.0200000
MsgID.LOCAL_POSITION,41.6440000,9.9482803,0.1243046,-2.9914088
MsgID.LOCAL_VELOCITY,41.6440000,0.0179723,-0.0289679,0.0265984
MsgID.GLOBAL_POSITION,0.0000000,-122.3957490,37.7933703,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0200000,-0.0700000
MsgID.LOCAL_POSITION,41.8940000,9.8688917,0.2610744,-2.9944277
MsgID.LOCAL_VELOCITY,41.8940000,0.0146791,-0.0241613,-0.0739825
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7933708,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0300000,-0.0300000
MsgID.LOCAL_POSITION,42.1440000,9.9239111,0.1957991,-2.9960146
MsgID.LOCAL_VELOCITY,42.1440000,0.0193935,-0.0326259,-0.0376013
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7933719,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0300000,-0.0400000
MsgID.LOCAL_POSITION,42.3940000,10.0423508,0.0006665,-2.9774351
MsgID.LOCAL_VELOCITY,42.3940000,0.0163837,-0.0342747,-0.0469263
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7933714,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3500000,-0.0100000,-0.1700000
MsgID.LOCAL_POSITION,42.6450000,9.9879713,0.0782146,-2.9768534
MsgID.LOCAL_VELOCITY,42.6450000,-0.3502517,-0.0181609,-0.1778309
MsgID.GLOBAL_POSITION,0.0000000,-122.3957487,37.7933694,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6100000,-0.0200000,-0.1400000
MsgID.LOCAL_POSITION,42.8950000,9.7630119,0.2855164,-2.9817357
MsgID.LOCAL_VELOCITY,42.8950000,-1.6157887,-0.0275424,-0.1437500
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7933638,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-2.9700000,-0.0600000,-0.1600000
MsgID.LOCAL_POSITION,43.1450000,9.1459465,0.0903735,-2.9814126
MsgID.LOCAL_VELOCITY,43.1450000,-2.9721725,-0.0677078,-0.1613976
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7933565,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0200000,-0.0700000,-0.2000000
MsgID.LOCAL_POSITION,43.3950000,8.3313961,0.0161265,-2.9945917
MsgID.LOCAL_VELOCITY,43.3950000,-4.0259328,-0.0775641,-0.2028280
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933456,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-5.0700000,-0.0600000,-0.0400000
MsgID.LOCAL_POSITION,43.6450000,7.1181102,0.1092897,-2.9936030
MsgID.LOCAL_VELOCITY,43.6450000,-5.0748181,-0.0675973,-0.0482824
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7933334,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-6.0000000,-0.0800000,-0.0400000
MsgID.LOCAL_POSITION,43.8950000,5.7695112,0.0711365,-2.9865401
MsgID.LOCAL_VELOCITY,43.8950000,-6.0029936,-0.0803317,-0.0461672
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933172,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-7.0100000,-0.0700000,-0.0700000
MsgID.LOCAL_POSITION,44.1450000,3.9653602,-0.0172666,-2.9974205
MsgID.LOCAL_VELOCITY,44.1450000,-7.0111394,-0.0788125,-0.0789030
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7933027,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-7.2000000,-0.0300000,-0.0600000
MsgID.LOCAL_POSITION,44.3960000,2.3542836,0.0421310,-2.9978244
MsgID.LOCAL_VELOCITY,44.3960000,-7.2006989,-0.0358641,-0.0611360
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932874,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-5.5800000,-0.0500000,-0.0100000
MsgID.LOCAL_POSITION,44.6460000,0.6531147,0.0530378,-2.9936576
MsgID.LOCAL_VELOCITY,44.6460000,-5.5846477,-0.0554382,-0.0117430
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7932771,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-3.8500000,-0.0600000,-0.0900000
MsgID.LOCAL_POSITION,44.8960000,-0.4942153,-0.1107299,-2.9968534
MsgID.LOCAL_VELOCITY,44.8960000,-3.8543200,-0.0663273,-0.0934402
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932692,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,-2.3000000,-0.0100000,0.0400000
MsgID.LOCAL_POSITION,45.1460000,-1.3686358,0.0784215,-3.0067160
MsgID.LOCAL_VELOCITY,45.1460000,-2.3077302,-0.0119466,0.0464649
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932676,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9700000,-0.0300000,0.0400000
MsgID.LOCAL_POSITION,45.3960000,-1.5442804,0.0808326,-3.0080059
MsgID.LOCAL_VELOCITY,45.3960000,-0.9739624,-0.0325079,0.0459380
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7932659,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.4400000,-0.0500000,0.1000000
MsgID.LOCAL_POSITION,45.6460000,-1.7318835,-0.1354720,-3.0150733
MsgID.LOCAL_VELOCITY,45.6460000,0.4428990,-0.0521314,0.1011042
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932670,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,1.5800000,0.0500000,0.1500000
MsgID.LOCAL_POSITION,45.8960000,-1.6073192,-0.0526258,-3.0128913
MsgID.LOCAL_VELOCITY,45.8960000,1.5899771,0.0583287,0.1535437
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932738,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,2.3500000,0.0700000,0.1700000
MsgID.LOCAL_POSITION,46.1470000,-0.8593193,0.1551831,-3.0133348
MsgID.LOCAL_VELOCITY,46.1470000,2.3589430,0.0703759,0.1790897
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932782,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,2.0000000,-0.0700000,0.1400000
MsgID.LOCAL_POSITION,46.3970000,-0.3640566,0.1053057,-3.0155663
MsgID.LOCAL_VELOCITY,46.3970000,2.0085335,-0.0748955,0.1461216
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932807,3.0210000
MsgID.LOCAL_VELOCITY,0.0000000,0.9300000,-0.0700000,0.1900000
MsgID.LOCAL_POSITION,46.6470000,-0.0884889,0.0310793,-3.0216742
MsgID.LOCAL_VELOCITY,46.6470000,0.9314368,-0.0788193,0.1905430
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7932828,2.8680000
MsgID.LOCAL_VELOCITY,0.0000000,0.6400000,-0.0500000,1.4200000
MsgID.LOCAL_POSITION,46.8970000,0.1433973,-0.0280078,-2.8682194
MsgID.LOCAL_VELOCITY,46.8970000,0.6444345,-0.0571906,1.4280128
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957543,37.7932843,2.4350000
MsgID.LOCAL_VELOCITY,0.0000000,0.3600000,-0.0200000,1.8800000
MsgID.LOCAL_POSITION,47.1470000,0.3092178,-0.2099364,-2.4355550
MsgID.LOCAL_VELOCITY,47.1470000,0.3682233,-0.0251821,1.8848866
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932841,1.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.1500000,0.0000000,1.9900000
MsgID.LOCAL_POSITION,47.3970000,0.2888516,-0.0736633,-1.9937838
MsgID.LOCAL_VELOCITY,47.3970000,0.1585715,0.0021901,1.9923162
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932843,1.4630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,1.9200000
MsgID.LOCAL_POSITION,47.6480000,0.3088944,0.0942540,-1.4637370
MsgID.LOCAL_VELOCITY,47.6480000,0.0296518,0.0096383,1.9290243
MsgID.GLOBAL_POSITION,0.0000000,-122.3957532,37.7932861,0.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,0.0000000,1.9200000
MsgID.LOCAL_POSITION,47.8990000,0.5098788,-0.1132755,-0.9868644
MsgID.LOCAL_VELOCITY,47.8990000,-0.0343174,0.0059264,1.9263409
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7932839,0.4240000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4800000,0.1200000,1.9100000
MsgID.LOCAL_POSITION,48.1490000,0.2638676,-0.1361550,-0.4244640
MsgID.LOCAL_VELOCITY,48.1490000,-0.4844267,0.1221418,1.9158411
MsgID.GLOBAL_POSITION,0.0000000,-122.3957538,37.7932827,0.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.3990000,0.1305010,-0.1707381,-0.0987110
MsgID.LOCAL_VELOCITY,48.3990000,-0.0000115,0.0000062,-0.0000455
MsgID.GLOBAL_POSITION,0.0000000,-122.3957535,37.7932845,0.0370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.6490000,0.3314337,-0.1405426,-0.0379587
MsgID.LOCAL_VELOCITY,48.6490000,-0.0000042,-0.0000043,-0.0000071
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932846,-0.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.8990000,0.3396345,-0.0358206,0.0066150
MsgID.LOCAL_VELOCITY,48.8990000,-0.0000055,0.0000023,-0.0000025
